Year,Event Title,Href
2023,Promo Event - Delfts Bleau International Youth Open - Delft (NED) 2023,https://ifsc.results.info/event/1340/
2023,IFSC Europe - Continental Youth Cup (S) - Tarnów (POL) 2023,https://ifsc.results.info/event/1332/
2023,IFSC European Cup Tarnów 2023,https://ifsc.results.info/event/1331/
2023,IFSC European Cup Chambéry 2023,https://ifsc.results.info/event/1317/
2023,IFSC World Cup Hachioji 2023,https://ifsc.results.info/event/1291/
2023,IFSC Europe - Continental Youth Cup (B) - Soure (POR) 2023,https://ifsc.results.info/event/1321/
2023,IFSC World Cup Seoul 2023,https://ifsc.results.info/event/1292/
2023,IFSC Europe - Continental Youth Cup (B) - Kaunas (LTU) 2023,https://ifsc.results.info/event/1322/
2023,IFSC Europe - Continental Youth Cup (B) - Graz (AUT) 2023,https://ifsc.results.info/event/1323/
2023,IFSC World Cup Jakarta 2023,https://ifsc.results.info/event/1293/
2023,IFSC European Cup Liébana 2023,https://ifsc.results.info/event/1320/
2023,IFSC Paraclimbing World Cup Salt Lake City 2023,https://ifsc.results.info/event/1335/
2023,IFSC World Cup Salt Lake City 2023,https://ifsc.results.info/event/1294/
2023,IFSC European Cup Loverval 2023,https://ifsc.results.info/event/1318/
2023,IFSC World Cup Prague 2023,https://ifsc.results.info/event/1295/
2023,"IFSC Europe - Continental Youth Championship (B,S) - Duisburg (GER) 2023",https://ifsc.results.info/event/1329/
2023,IFSC World Cup Brixen 2023,https://ifsc.results.info/event/1296/
2023,IFSC Paraclimbing World Cup Innsbruck 2023,https://ifsc.results.info/event/1337/
2023,IFSC European Cup Innsbruck 2023,https://ifsc.results.info/event/1325/
2023,IFSC World Cup Innsbruck 2023,https://ifsc.results.info/event/1297/
2023,IFSC Europe - Continental Youth Cup (L) - Niederwangen (SUI) 2023,https://ifsc.results.info/event/1326/
2023,European Games Krakow-Malopolska 2023,https://ifsc.results.info/event/1305/
2023,IFSC Paraclimbing World Cup Villars 2023,https://ifsc.results.info/event/1341/
2023,IFSC Europe - Continental Youth Cup (L) - St. Pierre en Faucigny (FRA) 2023,https://ifsc.results.info/event/1327/
2023,IFSC World Cup Villars 2023,https://ifsc.results.info/event/1298/
2023,"IFSC Europe - Continental Youth Cup (L,S) - Imst (AUT) 2023",https://ifsc.results.info/event/1328/
2023,IFSC World Cup Chamonix 2023,https://ifsc.results.info/event/1299/
2023,IFSC Asia - Continental Youth Cup (S) - Singapore (SGP) 2023,https://ifsc.results.info/event/1342/
2023,IFSC World Cup Briançon 2023,https://ifsc.results.info/event/1300/
2023,IFSC European Cup Žilina 2023,https://ifsc.results.info/event/1324/
2023,IFSC World Championships Bern 2023,https://ifsc.results.info/event/1301/
2023,IFSC Paraclimbing World Championships Bern 2023,https://ifsc.results.info/event/1338/
2023,IFSC Youth World Championships Seoul 2023,https://ifsc.results.info/event/1304/
2023,International Climbing Series - Rock Master - Arco (ITA) 2023,https://ifsc.results.info/event/1348/
2023,IFSC European Cup Bologna 2023,https://ifsc.results.info/event/1336/
2023,International Climbing Series - Triglav The Rock - Ljubljana (SLO) 2023,https://ifsc.results.info/event/1345/
2023,IFSC World Cup Koper 2023,https://ifsc.results.info/event/1302/
2023,"IFSC Asian Cup Hong Kong, China 2023",https://ifsc.results.info/event/1343/
2023,IFSC Europe - Youth Championship - Helsinki (FIN) 2023,https://ifsc.results.info/event/1330/
2023,IFSC European Qualifier Rome 2023,https://ifsc.results.info/event/1309/
2023,IFSC World Cup Wujiang 2023,https://ifsc.results.info/event/1303/
2023,Asian Games Hangzhou 2022,https://ifsc.results.info/event/1306/
2023,IFSC Europe - Continental Youth Cup (S) - Hamburg (GER) 2023,https://ifsc.results.info/event/1334/
2023,International Climbing Series - El-Capp Fest (B) - La Rochelle (FRA) 2023,https://ifsc.results.info/event/1350/
2023,"IFSC Asia - Continental Youth Championships (B, S, L, B&L) - Chongqing (CHN) 2023",https://ifsc.results.info/event/1349/
2023,Pan American Games Santiago 2023,https://ifsc.results.info/event/1307/
2023,IFSC European Qualifier Laval 2023,https://ifsc.results.info/event/1308/
2023,IFSC Asian Qualifier Jakarta 2023,https://ifsc.results.info/event/1310/
2023,International Climbing Series - The Belt and Road (S) - Ningbo (CHN) 2023,https://ifsc.results.info/event/1380/
2023,NEOM IFSC Masters 2023,https://ifsc.results.info/event/1351/
2023,IFSC Oceania Qualifier Melbourne 2023,https://ifsc.results.info/event/1311/
2023,IFSC South American Cup Curitiba 2023,https://ifsc.results.info/event/1346/
2023,IFSC African Qualifier Pretoria 2023,https://ifsc.results.info/event/1312/
2023,"IFSC Asia - Asian K Championships (B, L, S) - Jamshedpur (IND) 2023",https://ifsc.results.info/event/1382/
2023,IFSC Asian Cup Riyadh 2023,https://ifsc.results.info/event/1344/
2023,IFSC South American Cup Mar del Plata 2023,https://ifsc.results.info/event/1347/
2024,Studio Bloc Masters 2024,https://ifsc.results.info/event/1389/
2024,IFSC European Cup Lublin 2024,https://ifsc.results.info/event/1376/
2024,IFSC Youth European Cup Lublin 2024,https://ifsc.results.info/event/1363/
2024,Delfts Bleau International Youth Open 2024,https://ifsc.results.info/event/1352/
2024,IFSC Youth European Cup Curno 2024,https://ifsc.results.info/event/1377/
2024,IFSC World Cup Keqiao 2024,https://ifsc.results.info/event/1353/
2024,IFSC World Cup Wujiang 2024,https://ifsc.results.info/event/1354/
2024,IFSC Youth European Cup Soure 2024,https://ifsc.results.info/event/1365/
2024,IFSC European Cup Klagenfurt 2024,https://ifsc.results.info/event/1366/
2024,IFSC Youth European Cup Graz 2024,https://ifsc.results.info/event/1367/
2024,IFSC World Cup Salt Lake City 2024,https://ifsc.results.info/event/1355/
2024,IFSC Paraclimbing World Cup Salt Lake City 2024,https://ifsc.results.info/event/1388/
2024,Olympic Qualifier Series Shanghai 2024,https://ifsc.results.info/event/1384/
2024,IFSC Youth European Cup Mezzolombardo 2024,https://ifsc.results.info/event/1368/
2024,IFSC European Cup Mezzolombardo 2024,https://ifsc.results.info/event/1369/
2024,Olympic Qualifier Series Budapest 2024,https://ifsc.results.info/event/1385/
2024,IFSC European Cup Augsburg 2024,https://ifsc.results.info/event/1378/
2024,IFSC Paraclimbing World Cup Innsbruck 2024,https://ifsc.results.info/event/1387/
2024,IFSC European Cup Innsbruck 2024,https://ifsc.results.info/event/1383/
2024,IFSC World Cup Innsbruck 2024,https://ifsc.results.info/event/1356/
2024,IFSC World Cup Chamonix 2024,https://ifsc.results.info/event/1357/
2024,IFSC Youth European Cup Dornbirn 2024,https://ifsc.results.info/event/1371/
2024,IFSC World Cup Briançon 2024,https://ifsc.results.info/event/1358/
2024,IFSC Youth European Cup Žilina 2024,https://ifsc.results.info/event/1372/
2024,Olympic Games Paris 2024,https://ifsc.results.info/event/1386/
2024,IFSC Youth World Championships Guiyang 2024,https://ifsc.results.info/event/1396/
2024,IFSC Paraclimbing European Championships Villars 2024,https://ifsc.results.info/event/1395/
2024,IFSC European Championships Villars 2024,https://ifsc.results.info/event/1381/
2024,IFSC World Cup Koper 2024,https://ifsc.results.info/event/1359/
2024,FISU University Championships Koper 2024,https://ifsc.results.info/event/1392/
2024,IFSC European Cup Casalecchio di Reno 2024,https://ifsc.results.info/event/1373/
2024,IFSC World Cup Prague 2024,https://ifsc.results.info/event/1360/
2024,IFSC Youth European Cup Ostermundigen 2024,https://ifsc.results.info/event/1379/
2024,IFSC Youth European Championships Troyes 2024,https://ifsc.results.info/event/1375/
2024,IFSC Paraclimbing World Cup Arco 2024,https://ifsc.results.info/event/1391/
2024,IFSC World Cup Seoul 2024,https://ifsc.results.info/event/1361/
2024,IFSC European Cup Genova 2024,https://ifsc.results.info/event/1390/
2024,IFSC Asian Championships Tai'an 2024,https://ifsc.results.info/event/1397/
2024,IFSC South America Cup Ibarra 2024,https://ifsc.results.info/event/1400/
2024,IFSC Madrid 4 Speed,https://ifsc.results.info/event/1402/
2024,IFSC Madrid Speed,https://ifsc.results.info/event/1422/
2024,NEOM IFSC Masters 2024,https://ifsc.results.info/event/1404/
2024,IFSC Youth Asian Championships Jamshedpur 2024,https://ifsc.results.info/event/1398/
2024,IFSC Oceania Championships Perth 2024,https://ifsc.results.info/event/1423/
2024,IFSC Pan American Championships Santiago 2024,https://ifsc.results.info/event/1401/
2024,IFSC South America Cup Mar del Plata 2024,https://ifsc.results.info/event/1394/
2024,IFSC Oceania Championships Sydney 2024,https://ifsc.results.info/event/1443/
2024,IFSC South America Cup Curitiba 2024,https://ifsc.results.info/event/1393/
