year,event_id,event,cup_id,cup_name,location,country,local_start_date,local_end_date,event_url
2010,637,"IFSC PanAmerican Championship (L, S, B) - Quito (ECU) 2010",,,PACH Quito,,2010-05-18,2010-05-22,https://ifsc.results.info//api/v1/events/637
2010,648,Intl. Event - Youth Color Climbing Festival - Imst (AUT) 2010,,,Youth Color Imst,,2010-05-21,2010-05-23,https://ifsc.results.info//api/v1/events/648
2010,610,IFSC Climbing Worldcup (B) - Wien (AUT) 2010,43,IFSC Climbing Worldcup 2010,WC Wien,,2010-05-28,2010-05-30,https://ifsc.results.info//api/v1/events/610
2010,611,IFSC Climbing Worldcup (B) - Vail (USA) 2010,43,IFSC Climbing Worldcup 2010,WC Vail,,2010-06-04,2010-06-05,https://ifsc.results.info//api/v1/events/611
2010,650, Intl. Event - Rock Junior - Arco (ITA) 2010,,,Rock Junior Arco,,2010-06-04,2010-06-05,https://ifsc.results.info//api/v1/events/650
2010,631,European Youth Series - Imst (AUT) 2010,44,10_EYC: European Youth Series 2010,EYS_Imst,,2010-06-05,2010-06-06,https://ifsc.results.info//api/v1/events/631
2010,649,International Youth Event - Rockjunior - Arco (ITA) 2010,,,Rockjunior Arco,,2010-06-05,2010-06-06,https://ifsc.results.info//api/v1/events/649
2010,612,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2010",43,IFSC Climbing Worldcup 2010,WC Moscow,,2010-06-17,2010-06-21,https://ifsc.results.info//api/v1/events/612
2010,651,Ambrosia Boulder Contest - Zsombo (HUN) 2010,,,Ambrosia Boulder ,,2010-06-25,2010-06-27,https://ifsc.results.info//api/v1/events/651
2010,613,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,43,IFSC Climbing Worldcup 2010,WC Eindhoven,,2010-06-25,2010-06-26,https://ifsc.results.info//api/v1/events/613
2010,652,"Junior Climbing Marathon (B, L) - Traversella (ITA) 2010",,,Jun Marathon,,2010-06-26,2010-06-27,https://ifsc.results.info//api/v1/events/652
2010,614,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2010,43,IFSC Climbing Worldcup 2010,WC Sheffield,,2010-07-03,2010-07-04,https://ifsc.results.info//api/v1/events/614
2010,654,"Intl. Youth Event - Petzen Climbing Trophy (L, S, B) - Petzen (AUT) 2010",,,Petzen Climbing,,2010-07-09,2010-07-11,https://ifsc.results.info//api/v1/events/654
2010,653,International Event - Petzen Climbing Trophy - Petzen (AUT) 2010,,,IE Petzen,,2010-07-09,2010-07-11,https://ifsc.results.info//api/v1/events/653
2010,615,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2010",43,IFSC Climbing Worldcup 2010,Wc Chamonix,,2010-07-12,2010-07-13,https://ifsc.results.info//api/v1/events/615
2010,628,European Speed Cup - Friedrichshafen (GER) 2010,,,ESC Friedrichshafen,,2010-07-15,2010-07-15,https://ifsc.results.info//api/v1/events/628
2010,632,European Youth Series - Friedrichschafen (GER) 2010,,,EYS Freidrichshafen,,2010-07-15,2010-07-15,https://ifsc.results.info//api/v1/events/632
2010,655,Rock Master - World Championship Pre-event - Arco (ITA),,,Rockmaster Arco,,2010-07-16,2010-07-18,https://ifsc.results.info//api/v1/events/655
2010,656,Rockmaster ARCO  2010 - Duel Lead,,,10_Arco_Duel,,2010-07-18,2010-07-18,https://ifsc.results.info//api/v1/events/656
2010,657,European Youth Bouldering Event - L'Argeniere (FRA) 2010,,,IE L'Argentiere,,2010-07-21,2010-07-23,https://ifsc.results.info//api/v1/events/657
2010,658,Promo Event (B) - Boulder Promo - Argentiere (FRA) 2010,,,Argentiere Boulder,,2010-07-21,2010-07-23,https://ifsc.results.info//api/v1/events/658
2010,660,L'Argentiere Boulder Promo - L'Argentiere (FRA) 2010,,,Argentiere Boulder,,2010-07-22,2010-07-24,https://ifsc.results.info//api/v1/events/660
2010,659,European Youth Bouldering Event - L'Argentiere (FRA) 2010,,,Argentiere Youth ,,2010-07-22,2010-07-24,https://ifsc.results.info//api/v1/events/659
2010,624,IFSC Paraclimbing Cup - Daone (FRA) - 2010,,,Paraclimbing Daone,,2010-07-24,2010-07-25,https://ifsc.results.info//api/v1/events/624
2010,616,IFSC Climbing Worldcup (S) - Daone (ITA) 2010,43,IFSC Climbing Worldcup 2010,WC Daone,,2010-07-24,2010-07-25,https://ifsc.results.info//api/v1/events/616
2010,625,IFSC Paraclimbing Cup - Daone (ITA) 2010,,,Paraclimbing Daone,,2010-07-24,2010-07-25,https://ifsc.results.info//api/v1/events/625
2010,661,"Lead International Event, Open International - Briancon (FRA) 2010",,,Lead Master Briancon,,2010-07-29,2010-07-31,https://ifsc.results.info//api/v1/events/661
2010,617,IFSC Climbing Worldcup (B) - Munich (GER) 2010,43,IFSC Climbing Worldcup 2010,WC Munich,,2010-07-30,2010-07-31,https://ifsc.results.info//api/v1/events/617
2010,633,European Youth Series - Wien (AUT) 2010,44,10_EYC: European Youth Series 2010,EYS Wien,,2010-08-14,2010-08-15,https://ifsc.results.info//api/v1/events/633
2010,618,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010",43,IFSC Climbing Worldcup 2010,WC Xining,,2010-08-20,2010-08-21,https://ifsc.results.info//api/v1/events/618
2010,619,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",43,IFSC Climbing Worldcup 2010,WC Chuncheon,,2010-08-28,2010-08-30,https://ifsc.results.info//api/v1/events/619
2010,662,HydroMaster Irkutsk - Irkutsk (RUS) 2010,,,,,2010-09-06,2010-09-07,https://ifsc.results.info//api/v1/events/662
2010,623,IFSC World Youth Championship - Edinburgh (GBR) - 2010,,,Youth World Champ.,,2010-09-09,2010-09-12,https://ifsc.results.info//api/v1/events/623
2010,629,European Championship - Imst/Innsbruck (AUT) 2010,,,ECH Imst/Innsbruck,,2010-09-14,2010-09-18,https://ifsc.results.info//api/v1/events/629
2010,627,Asian Continental Championship,,,ACH_Changzi,,2010-09-16,2010-09-19,https://ifsc.results.info//api/v1/events/627
2010,620,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,43,IFSC Climbing Worldcup 2010,WC Puurs,,2010-09-24,2010-09-25,https://ifsc.results.info//api/v1/events/620
2010,663,"Promotional Event - Youyang, Chongqing (CHN)",,,Youyang Promo,,2010-09-28,2010-09-30,https://ifsc.results.info//api/v1/events/663
2010,639,Oceania Continental Championship - Auckland (NZL) 2010,,,Oceania Championship,,2010-10-01,2010-10-03,https://ifsc.results.info//api/v1/events/639
2010,634,European Youth Series - Veliko Tarnovo (BUL) 2010,44,10_EYC: European Youth Series 2010,EYS Veliko Tarnovo,,2010-10-02,2010-10-03,https://ifsc.results.info//api/v1/events/634
2010,635,European Youth Series - Annecy (France) 2010,44,10_EYC: European Youth Series 2010,EYS Annecy,,2010-10-23,2010-10-24,https://ifsc.results.info//api/v1/events/635
2010,621,"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",43,IFSC Climbing Worldcup 2010,WC Huaiji,,2010-10-29,2010-10-30,https://ifsc.results.info//api/v1/events/621
2010,664,Jiangyin Rock Master - Jiangyin (CHN) 2010,,,RM_Jangyin,,2010-11-02,2010-11-03,https://ifsc.results.info//api/v1/events/664
2010,622,IFSC Climbing Worldcup (L) - Kranj (SLO) 2010,43,IFSC Climbing Worldcup 2010,WC Kranj,,2010-11-13,2010-11-14,https://ifsc.results.info//api/v1/events/622
2010,636,European Youth Series - Kranj (SLO) 2010,44,10_EYC: European Youth Series 2010,EYS Kranj,,2010-11-20,2010-11-21,https://ifsc.results.info//api/v1/events/636
2010,638,"PanAmerican Youth Championship (L,S, B) - Ibarra (ECU)",,,PAC YCH Ibarra,,2010-11-23,2010-11-28,https://ifsc.results.info//api/v1/events/638
2010,630,European Speed Cup - Nicosia (CYP) 2010,,,ESC Nicosia,,2010-12-04,2010-12-05,https://ifsc.results.info//api/v1/events/630
2010,626,IFSC Paraclimbing Cup - Chiba (JPN) 2010,,,Paraclimbing Chiba,,2010-12-04,2010-12-05,https://ifsc.results.info//api/v1/events/626
2011,705,Promotional Event - CupOFF HUDY - Prague (CZE) 2011,,,Promo CupOFF Prague,,2011-02-19,2011-02-20,https://ifsc.results.info//api/v1/events/705
2011,706,European Promo Event - Boulder - Sheffield (GBR) 2011,,,Sheffield_Promo,,2011-03-05,2011-03-06,https://ifsc.results.info//api/v1/events/706
2011,707,Rheintal Cup - Kinder-Bouldertag Küblis (B),47,Rheintal Cup 2011,RC Kinder Küblis,,2011-03-06,2011-03-06,https://ifsc.results.info//api/v1/events/707
2011,708,Promotional Event - Nordic Bouldering Championship - Bouldertehdas Turku (FIN) 2011,,,Promo_Nordic,,2011-04-01,2011-04-02,https://ifsc.results.info//api/v1/events/708
2011,709,Rheintal Cup - Junior Cup Dornbirn (L),47,Rheintal Cup 2011,RC Junior Dornbirn,,2011-04-09,2011-04-09,https://ifsc.results.info//api/v1/events/709
2011,665,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",45,IFSC Climbing Worldcup 2011,Milano,,2011-04-14,2011-04-17,https://ifsc.results.info//api/v1/events/665
2011,710,Rheintal Cup - Eidechsli Chur (L),47,Rheintal Cup 2011,RC Eidechsli Chur,,2011-04-30,2011-04-30,https://ifsc.results.info//api/v1/events/710
2011,711,Promotional Event - Melloblocco (ITA) 2011,,,Promo_Melloblocco,,2011-05-05,2011-05-08,https://ifsc.results.info//api/v1/events/711
2011,667,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2011,45,IFSC Climbing Worldcup 2011,Log-Dragomer,,2011-05-07,2011-05-08,https://ifsc.results.info//api/v1/events/667
2011,668,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,45,IFSC Climbing Worldcup 2011,Vienna,,2011-05-13,2011-05-14,https://ifsc.results.info//api/v1/events/668
2011,694,European Youth Cup (S) - Tarnow (POL) 2011,46,European Youth Cup 2011,Tarnow,,2011-05-14,2011-05-14,https://ifsc.results.info//api/v1/events/694
2011,695,"European Youth Cup (L,S) - Edinburgh (GBR) 2011",46,European Youth Cup 2011,Edinburgh,,2011-05-20,2011-05-22,https://ifsc.results.info//api/v1/events/695
2011,669,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,45,IFSC Climbing Worldcup 2011,Canmore,,2011-05-27,2011-05-28,https://ifsc.results.info//api/v1/events/669
2011,712,International under 14 Event - Atomska Mravka - Skopje (MKD) 2011 ,,,Skopje_Under14,,2011-05-27,2011-05-29,https://ifsc.results.info//api/v1/events/712
2011,670,IFSC Climbing Worldcup (B) - Vail (USA) 2011 ,45,IFSC Climbing Worldcup 2011,Vail,,2011-06-03,2011-06-04,https://ifsc.results.info//api/v1/events/670
2011,713,Intl. Event - Youth Color Climbing Festival (under 14) - Imst (AUT) 2011,,,Youth Color Imst,,2011-06-11,2011-06-12,https://ifsc.results.info//api/v1/events/713
2011,671,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,45,IFSC Climbing Worldcup 2011,Eindhoven,,2011-06-17,2011-06-18,https://ifsc.results.info//api/v1/events/671
2011,714,Promotional event - Unified Bouldering Championship - New York (USA) 2011,,,,,2011-06-23,2011-06-25,https://ifsc.results.info//api/v1/events/714
2011,672,IFSC Climbing Worldcup (B) - Barcelona (ESP) 2011,45,IFSC Climbing Worldcup 2011,Barcelona,,2011-06-25,2011-06-26,https://ifsc.results.info//api/v1/events/672
2011,673,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2011,45,IFSC Climbing Worldcup 2011,Sheffield,,2011-07-02,2011-07-03,https://ifsc.results.info//api/v1/events/673
2011,715,"Intl. Youth Event - Petzen Climbing Trophy (L, S, B) - Petzen (AUT) 2011 ",,,Petzen Climbing,,2011-07-07,2011-07-08,https://ifsc.results.info//api/v1/events/715
2011,696,European Youth Cup (S) - Chamonix (FRA) 2011,46,European Youth Cup 2011,Chamonix,,2011-07-09,2011-07-10,https://ifsc.results.info//api/v1/events/696
2011,716,Promotional Event - Mammut Blocmaster - Innsbruck (AUT) 2011,,,Promo Mammut,,2011-07-09,2011-07-10,https://ifsc.results.info//api/v1/events/716
2011,674,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2011",45,IFSC Climbing Worldcup 2011,Chamonix,,2011-07-12,2011-07-13,https://ifsc.results.info//api/v1/events/674
2011,697,European Youth Cup (S) - Friedrichshafen (GER) 2011,46,European Youth Cup 2011,Friedrichshafen,,2011-07-14,2011-07-14,https://ifsc.results.info//api/v1/events/697
2011,675,IFSC Climbing World Championships  - Arco (ITA) 2011,,,WCH Arco 2011,,2011-07-15,2011-07-24,https://ifsc.results.info//api/v1/events/675
2011,691,IFSC Paraclimbing World Championship LEAD - Arco (ITA) 2011,,,Paraclimbing LEAD,,2011-07-17,2011-07-18,https://ifsc.results.info//api/v1/events/691
2011,690,IFSC Paraclimbing World Championship SPEED - Arco (ITA) 2011,,,Arco_Paraclimbing,,2011-07-18,2011-07-19,https://ifsc.results.info//api/v1/events/690
2011,676,IFSC World Championship Lead Group A - Arco 2011,,,Arco Group A,,2011-07-20,2011-07-21,https://ifsc.results.info//api/v1/events/676
2011,677,IFSC World Championship Lead Group B - Arco 2011,,,Arco Group B,,2011-07-20,2011-07-21,https://ifsc.results.info//api/v1/events/677
2011,717,Rockmaster Gala Duel - Arco (ITA) 2011,,,Rockmaster Duel,,2011-07-23,2011-07-24,https://ifsc.results.info//api/v1/events/717
2011,718,International Climbing Festival (under 14) - Veliko Tarnovo (BUL) 2011,,,Under14_Veliko,,2011-07-27,2011-07-29,https://ifsc.results.info//api/v1/events/718
2011,693,Asian Youth Championship - Singapore (SGP) 2011,,,Asian_Youth_Chp,,2011-07-28,2011-07-30,https://ifsc.results.info//api/v1/events/693
2011,719,Promo event Adidas Rockstars - AREA 47 Otztal Bahnhof (AUT) 2011,,,,,2011-07-28,2011-07-31,https://ifsc.results.info//api/v1/events/719
2011,678,IFSC Climbing Worldcup (L) - Briançon (FRA) 2011,45,IFSC Climbing Worldcup 2011,Briançon,,2011-07-29,2011-07-30,https://ifsc.results.info//api/v1/events/678
2011,698,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",46,European Youth Cup 2011,Veliko,,2011-08-01,2011-08-04,https://ifsc.results.info//api/v1/events/698
2011,679,IFSC Climbing Worldcup (S) - Daone (ITA) 2011,45,IFSC Climbing Worldcup 2011,Daone,,2011-08-06,2011-08-07,https://ifsc.results.info//api/v1/events/679
2011,720,Promotional Event - Norwegian Rockmaster - Arendal (NOR) 2011,,,Arendal Promo,,2011-08-12,2011-08-14,https://ifsc.results.info//api/v1/events/720
2011,699,European Youth Cup (L) - Imst (AUT) 2011,46,European Youth Cup 2011,Imst,,2011-08-12,2011-08-14,https://ifsc.results.info//api/v1/events/699
2011,680,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,45,IFSC Climbing Worldcup 2011,Munich,,2011-08-19,2011-08-20,https://ifsc.results.info//api/v1/events/680
2011,689,IFSC World Youth Championship - Imst (AUT) - 2011,,,YWC Imst,,2011-08-25,2011-08-28,https://ifsc.results.info//api/v1/events/689
2011,681,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",45,IFSC Climbing Worldcup 2011,Xining,,2011-09-02,2011-09-03,https://ifsc.results.info//api/v1/events/681
2011,682,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",45,IFSC Climbing Worldcup 2011,Changzhi,,2011-09-07,2011-09-08,https://ifsc.results.info//api/v1/events/682
2011,700,European Youth Cup (B) - Meran (ITA) 2011,46,European Youth Cup 2011,Meran,,2011-09-10,2011-09-11,https://ifsc.results.info//api/v1/events/700
2011,701,European Youth Cup (B)- Munich (GER) 2011,46,European Youth Cup 2011,Munich,,2011-09-16,2011-09-17,https://ifsc.results.info//api/v1/events/701
2011,723,Rheintal Cup - Megusta-Kids-Cup (S),47,Rheintal Cup 2011,Speed Megusta,,2011-09-24,2011-09-24,https://ifsc.results.info//api/v1/events/723
2011,722,Rheintal Cup - Megusta-Kids-Cup (L),47,Rheintal Cup 2011,Megusta-Kids-Cup,,2011-09-24,2011-09-24,https://ifsc.results.info//api/v1/events/722
2011,721,Promotional Event - Les 24 heures du Mur (L) - Oloront Sainte Marie (FRA) 2011,,,Promo_Oloront,,2011-09-24,2011-09-25,https://ifsc.results.info//api/v1/events/721
2011,683,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,45,IFSC Climbing Worldcup 2011,Puurs,,2011-09-30,2011-10-01,https://ifsc.results.info//api/v1/events/683
2011,724,Intl. Event - Rock Junior - Arco (ITA) 2011,,,Arco Rock Junior,,2011-10-01,2011-10-02,https://ifsc.results.info//api/v1/events/724
2011,684,IFSC Climbing Worldcup (L) - Boulder (USA) 2011,45,IFSC Climbing Worldcup 2011,Boulder,,2011-10-08,2011-10-09,https://ifsc.results.info//api/v1/events/684
2011,725,Jiangyin Rock Master - Jiangyin (CHN) 2011,,,Jiangyin_11,,2011-10-15,2011-10-16,https://ifsc.results.info//api/v1/events/725
2011,685,IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,45,IFSC Climbing Worldcup 2011,Amman,,2011-10-20,2011-10-21,https://ifsc.results.info//api/v1/events/685
2011,686,IFSC Climbing Worldcup (L) - Valence (FRA) 2011,45,IFSC Climbing Worldcup 2011,Valence,,2011-10-28,2011-10-29,https://ifsc.results.info//api/v1/events/686
2011,704,26th South East Asian Games 2011 - Palembang and Jakarta (IDN) 2011,,,SEAGames_11,,2011-11-11,2011-11-22,https://ifsc.results.info//api/v1/events/704
2011,702,European Youth Cup (L) - Pau (FRA) 2011,46,European Youth Cup 2011,Pau,,2011-11-11,2011-11-12,https://ifsc.results.info//api/v1/events/702
2011,687,IFSC Climbing Worldcup (L) - Kranj (SLO) 2011,45,IFSC Climbing Worldcup 2011,Kranj,,2011-11-19,2011-11-20,https://ifsc.results.info//api/v1/events/687
2011,688,IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,45,IFSC Climbing Worldcup 2011,Barcelona,,2011-11-26,2011-11-27,https://ifsc.results.info//api/v1/events/688
2011,703,European Youth Cup (L)- Kranj (SLO) 2011,46,European Youth Cup 2011,Kranj,,2011-11-26,2011-11-27,https://ifsc.results.info//api/v1/events/703
2011,726,Rheintal Cup Finale - Nikoloklettern Dornbirn (L),47,Rheintal Cup 2011,RC Nikoloklettern Do,,2011-12-03,2011-12-03,https://ifsc.results.info//api/v1/events/726
2011,692,Asian Continental Championship - Huangshi (CHN) 2011,,,Asian_Championship,,2011-12-09,2011-12-11,https://ifsc.results.info//api/v1/events/692
2012,766,Intl. Event - Fajr Master - Zanjan (IRI) 2012,,,Master Iran,,2012-02-01,2012-02-05,https://ifsc.results.info//api/v1/events/766
2012,767,European Promo Event (B) - Sheffield (GBR) 2012,,,Promo_Sheffield_12,,2012-03-10,2012-03-11,https://ifsc.results.info//api/v1/events/767
2012,768,Intl. Event - Master de Bouldering The North Face (CHI) 2012 ,,,Master Chile,,2012-03-16,2012-03-17,https://ifsc.results.info//api/v1/events/768
2012,769,Rheintal Cup - Junior Cup Dornbirn (L) 2012,50,Rheintal Cup 2012,RC Dornbirn Junior,,2012-03-24,2012-03-24,https://ifsc.results.info//api/v1/events/769
2012,727,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",48,IFSC Climbing Worldcup 2012,Chongqing,,2012-04-13,2012-04-14,https://ifsc.results.info//api/v1/events/727
2012,770,Rheintal Cup - Bouldertag Küblis (B) 2012,50,Rheintal Cup 2012,RB Küblis,,2012-04-15,2012-04-15,https://ifsc.results.info//api/v1/events/770
2012,728,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,48,IFSC Climbing Worldcup 2012,Log-Dragomer,,2012-04-21,2012-04-22,https://ifsc.results.info//api/v1/events/728
2012,750,"Asian Continental Championship - Leye, Guangxi (CHN) 2012",,,Asian_Ch_12,,2012-04-25,2012-04-28,https://ifsc.results.info//api/v1/events/750
2012,729,IFSC Climbing Worldcup (B) - Vienna (AUT) 2012,48,IFSC Climbing Worldcup 2012,Vienna,,2012-04-27,2012-04-28,https://ifsc.results.info//api/v1/events/729
2012,771,Promotional Event - Melloblocco (ITA) 2012 ,,,melloblocco_12,,2012-05-05,2012-05-06,https://ifsc.results.info//api/v1/events/771
2012,772,Rheintal Cup - Eidechsli Chur (L) 2012,50,Rheintal Cup 2012,RC Chur,,2012-05-12,2012-05-12,https://ifsc.results.info//api/v1/events/772
2012,773,Promotional Event - namBa HIPS CUP (L) (JPN) 2012,,,JPN_Promo,,2012-05-13,2012-05-13,https://ifsc.results.info//api/v1/events/773
2012,730,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,48,IFSC Climbing Worldcup 2012,Innsbruck,,2012-05-18,2012-05-19,https://ifsc.results.info//api/v1/events/730
2012,753,"European Youth Cup (L,S) - Edinburgh (GBR) 2012",49,European Youth Cup 2012,Edinburgh,,2012-05-18,2012-05-20,https://ifsc.results.info//api/v1/events/753
2012,754,"European Youth Cup (L,S) - Moscow (RUS) 2012",49,European Youth Cup 2012,Moscow,,2012-05-25,2012-05-27,https://ifsc.results.info//api/v1/events/754
2012,775,Promotional Event - Copa Aldea (L) Lunahuana (PER) 2012,,,promo_Peru_Lead,,2012-05-26,2012-05-27,https://ifsc.results.info//api/v1/events/775
2012,774,Intl. Event - Youth Color Climbing Festival (under 14) - Imst (AUT) 2012,,,YCCF_12,,2012-05-26,2012-05-27,https://ifsc.results.info//api/v1/events/774
2012,731,IFSC Climbing Worldcup (B) - Vail (USA) 2012 ,48,IFSC Climbing Worldcup 2012,Vail,,2012-06-01,2012-06-02,https://ifsc.results.info//api/v1/events/731
2012,755,European Youth Cup (B) - Grindelwald (SUI) 2012,49,European Youth Cup 2012,Grindelwald,,2012-06-02,2012-06-03,https://ifsc.results.info//api/v1/events/755
2012,756,European Youth Cup (L) - Voiron (FRA) 2012,49,European Youth Cup 2012,Voiron,,2012-06-09,2012-06-09,https://ifsc.results.info//api/v1/events/756
